op_index,op_type,op_name,preferred_devices,supported_devices,estimated_cost
166,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,0.00035342151427259535
167,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,0.00035342151427259535
168,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,0.0006803842741597234
169,const,,,,0.0
170,const,,,,0.0
171,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,0.00035342151427259535
172,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,0.0003333695196525898
173,const,,,,0.0
174,const,,,,0.0
175,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,0.0017665744521989807
176,const,,,,0.0
177,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,0.00033337640944549793
178,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,0.0006764709739180312
179,const,,,,0.0
180,const,,,,0.0
181,const,,,,0.0
182,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,0.00033335574006677357
183,const,,,,0.0
184,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,0.0003333695196525898
185,const,,,,0.0
186,const,,,,0.0
187,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,0.0017666292189461477
188,const,,,,0.0
189,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,0.0013334436296458187
190,const,,,,0.0
191,ios18.gelu,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,0.0013334229602670943
192,const,,,,0.0
193,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,0.0013334367398529104
194,const,,,,0.0
195,const,,,,0.0
196,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,0.028264917401447855
197,const,,,,0.0
198,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,0.00033337640944549793
199,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,0.0006764709739180312
200,const,,,,0.0
201,const,,,,0.0
202,const,,,,0.0
203,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,0.00033335574006677357
204,const,,,,0.0
205,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,0.0003333695196525898
206,const,,,,0.0
207,const,,,,0.0
208,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,0.0017666109633637582
209,const,,,,0.0
210,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,0.0010000878895790452
211,const,,,,0.0
212,const,,,,0.0
213,split,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,0.0006667390393051796
214,const,,,,0.0
215,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,0.0003333832992384061
216,const,,,,0.0
217,const,,,,0.0
218,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,0.0003333832992384061
219,const,,,,0.0
220,const,,,,0.0
221,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,0.0003333832992384061
222,const,,,,0.0
223,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,0.00035342151427259535
224,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,0.00035342151427259535
225,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,0.00035342151427259535
226,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,0.0006803842741597234
227,const,,,,0.0
228,const,,,,0.0
229,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,0.00035342151427259535
230,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,0.0003333695196525898
231,const,,,,0.0
232,const,,,,0.0
233,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,0.0017665744521989807
234,const,,,,0.0
235,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,0.00033337640944549793
236,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,0.0006764709739180312
237,const,,,,0.0
238,const,,,,0.0
239,const,,,,0.0
240,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,0.00033335574006677357
241,const,,,,0.0
242,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,0.0003333695196525898
243,const,,,,0.0
244,const,,,,0.0
245,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,0.0017666292189461477
246,const,,,,0.0
247,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,0.0013334436296458187
248,const,,,,0.0
249,ios18.gelu,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,0.0013334229602670943
250,const,,,,0.0
251,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,0.0013334367398529104
252,const,,,,0.0
253,const,,,,0.0
254,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,0.028264917401447855
255,const,,,,0.0
256,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,0.00033337640944549793
257,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,0.0006764709739180312
258,const,,,,0.0
259,const,,,,0.0
260,const,,,,0.0
261,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,0.00033335574006677357
262,const,,,,0.0
263,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,0.0003333695196525898
264,const,,,,0.0
265,const,,,,0.0
266,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,0.0017666109633637582
267,const,,,,0.0
268,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,0.0010000878895790452
269,const,,,,0.0
270,const,,,,0.0
271,split,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,0.0006667390393051796
272,const,,,,0.0
273,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,0.0003333832992384061
274,const,,,,0.0
275,const,,,,0.0
276,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,0.0003333832992384061
277,const,,,,0.0
278,const,,,,0.0
279,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,0.0003333832992384061
280,const,,,,0.0
281,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,0.00035342151427259535
282,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,0.00035342151427259535
283,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,0.00035342151427259535
284,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,0.0006803842741597234
285,const,,,,0.0
286,const,,,,0.0
287,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,0.00035342151427259535
288,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,0.0003333695196525898
289,const,,,,0.0
290,const,,,,0.0
291,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,0.0017665744521989807
292,const,,,,0.0
293,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,0.00033337640944549793
294,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,0.0006764709739180312
295,const,,,,0.0
296,const,,,,0.0
297,const,,,,0.0
298,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,0.00033335574006677357
299,const,,,,0.0
300,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,0.0003333695196525898
301,const,,,,0.0
302,const,,,,0.0
303,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,0.0017666292189461477
304,const,,,,0.0
305,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,0.0013334436296458187
306,const,,,,0.0
307,ios18.gelu,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,0.0013334229602670943
308,const,,,,0.0
309,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,0.0013334367398529104
310,const,,,,0.0
311,const,,,,0.0
312,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,0.028264917401447855
313,const,,,,0.0
314,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbfa0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbf40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,0.00033337640944549793
315,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbe20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,0.0006764709739180312
316,const,,,,0.0
317,const,,,,0.0
318,const,,,,0.0
319,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbf40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbee0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,0.00033335574006677357
320,const,,,,0.0
321,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbe20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x13f2bbe80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x13f2bbfa0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x13f2bbee0>,0.0003333695196525898
322,const,,,,0.0
323,const,,,,0.0
