op_index,op_type,op_name,preferred_devices,supported_devices,estimated_cost
228,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc70>,5.057932314899519e-06
229,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868ccd0>,7.570520109430669e-06
230,const,,,,0.0
231,const,,,,0.0
232,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd90>,0.0007387147317342085
233,const,,,,0.0
234,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc10>,7.58035195372863e-06
235,ios18.add,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868ccd0>,2.0108994394565132e-05
236,const,,,,0.0
237,const,,,,0.0
238,const,,,,0.0
239,ios18.layer_norm,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd90>,7.550856420834745e-06
240,const,,,,0.0
241,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd30>,7.570520109430669e-06
242,const,,,,0.0
243,const,,,,0.0
244,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc10>,0.0007401565952314125
245,const,,,,0.0
246,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc70>,3.0232921216232865e-05
247,const,,,,0.0
248,ios18.gelu,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd00>,3.020342568333898e-05
249,const,,,,0.0
250,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868ccd0>,3.02230893719349e-05
251,const,,,,0.0
252,const,,,,0.0
253,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd90>,0.011812226390261315
254,const,,,,0.0
255,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd30>,7.58035195372863e-06
256,ios18.add,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868ccd0>,2.0108994394565132e-05
257,const,,,,0.0
258,const,,,,0.0
259,const,,,,0.0
260,ios18.layer_norm,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd90>,7.550856420834745e-06
261,const,,,,0.0
262,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc70>,7.570520109430669e-06
263,const,,,,0.0
264,const,,,,0.0
265,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd30>,0.0007396759740656777
266,const,,,,0.0
267,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc10>,2.268206479539812e-05
268,const,,,,0.0
269,const,,,,0.0
270,split,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd00>,1.5141040218861337e-05
271,const,,,,0.0
272,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868ccd0>,7.590183798026593e-06
273,const,,,,0.0
274,const,,,,0.0
275,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd90>,7.590183798026593e-06
276,const,,,,0.0
277,const,,,,0.0
278,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc70>,7.590183798026593e-06
279,const,,,,0.0
280,const,,,,0.0
281,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd30>,5.057932314899519e-06
282,ios18.concat,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd90>,0.0017642290673046603
283,const,,,,0.0
284,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc70>,5.057932314899519e-06
285,ios18.concat,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868ccd0>,0.0017642290673046603
286,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd00>,5.057932314899519e-06
287,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd90>,0.0009746897163227517
288,const,,,,0.0
289,const,,,,0.0
290,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc70>,5.057932314899519e-06
291,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868ccd0>,7.570520109430669e-06
292,const,,,,0.0
293,const,,,,0.0
294,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd90>,0.0007387147317342085
295,const,,,,0.0
296,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd00>,7.58035195372863e-06
297,ios18.add,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868ccd0>,2.0108994394565132e-05
298,const,,,,0.0
299,const,,,,0.0
300,const,,,,0.0
301,ios18.layer_norm,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd90>,7.550856420834745e-06
302,const,,,,0.0
303,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd30>,7.570520109430669e-06
304,const,,,,0.0
305,const,,,,0.0
306,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd00>,0.0007401565952314125
307,const,,,,0.0
308,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc70>,3.0232921216232865e-05
309,const,,,,0.0
310,ios18.gelu,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc10>,3.020342568333898e-05
311,const,,,,0.0
312,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868ccd0>,3.02230893719349e-05
313,const,,,,0.0
314,const,,,,0.0
315,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd90>,0.011812226390261315
316,const,,,,0.0
317,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd30>,7.58035195372863e-06
318,ios18.add,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868ccd0>,2.0108994394565132e-05
319,const,,,,0.0
320,const,,,,0.0
321,const,,,,0.0
322,ios18.layer_norm,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd90>,7.550856420834745e-06
323,const,,,,0.0
324,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc70>,7.570520109430669e-06
325,const,,,,0.0
326,const,,,,0.0
327,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd30>,0.0007396759740656777
328,const,,,,0.0
329,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd00>,2.268206479539812e-05
330,const,,,,0.0
331,const,,,,0.0
332,split,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc10>,1.5141040218861337e-05
333,const,,,,0.0
334,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868ccd0>,7.590183798026593e-06
335,const,,,,0.0
336,const,,,,0.0
337,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd90>,7.590183798026593e-06
338,const,,,,0.0
339,const,,,,0.0
340,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc70>,7.590183798026593e-06
341,const,,,,0.0
342,const,,,,0.0
343,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd30>,5.057932314899519e-06
344,ios18.concat,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd90>,0.0017642290673046603
345,const,,,,0.0
346,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc70>,5.057932314899519e-06
347,ios18.concat,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868ccd0>,0.0017642290673046603
348,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc10>,5.057932314899519e-06
349,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd90>,0.0009746897163227517
350,const,,,,0.0
351,const,,,,0.0
352,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc70>,5.057932314899519e-06
353,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868ccd0>,7.570520109430669e-06
354,const,,,,0.0
355,const,,,,0.0
356,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd90>,0.0007387147317342085
357,const,,,,0.0
358,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc10>,7.58035195372863e-06
359,ios18.add,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868ccd0>,2.0108994394565132e-05
360,const,,,,0.0
361,const,,,,0.0
362,const,,,,0.0
363,ios18.layer_norm,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd90>,7.550856420834745e-06
364,const,,,,0.0
365,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd30>,7.570520109430669e-06
366,const,,,,0.0
367,const,,,,0.0
368,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc10>,0.0007401565952314125
369,const,,,,0.0
370,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc70>,3.0232921216232865e-05
371,const,,,,0.0
372,ios18.gelu,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd00>,3.020342568333898e-05
373,const,,,,0.0
374,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868ccd0>,3.02230893719349e-05
375,const,,,,0.0
376,const,,,,0.0
377,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd90>,0.011812226390261315
378,const,,,,0.0
379,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd30>,7.58035195372863e-06
380,ios18.add,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868ccd0>,2.0108994394565132e-05
381,const,,,,0.0
382,const,,,,0.0
383,const,,,,0.0
384,ios18.layer_norm,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd90>,7.550856420834745e-06
385,const,,,,0.0
386,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc70>,7.570520109430669e-06
387,const,,,,0.0
388,const,,,,0.0
389,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd30>,0.0007396759740656777
390,const,,,,0.0
391,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd00>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cc10>,2.268206479539812e-05
392,const,,,,0.0
393,const,,,,0.0
394,split,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868cd00>,1.5141040218861337e-05
395,const,,,,0.0
396,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16868cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16868cc10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16868ccd0>,7.590183798026593e-06
