op_index,op_type,op_name,preferred_devices,supported_devices,estimated_cost
171,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,0.0006796063144033235
172,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,0.0004254812196227294
173,const,,,,0.0
174,const,,,,0.0
175,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,0.00225472321485998
176,const,,,,0.0
177,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,0.0004254855818325309
178,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,0.0008634013416050413
179,const,,,,0.0
180,const,,,,0.0
181,const,,,,0.0
182,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,0.00042547249520312626
183,const,,,,0.0
184,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,0.0004254812196227294
185,const,,,,0.0
186,const,,,,0.0
187,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,0.0009011177794749944
188,const,,,,0.0
189,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,0.00170190306744191
190,const,,,,0.0
191,ios18.gelu,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,0.001701889980812505
192,const,,,,0.0
193,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,0.001701898705232108
194,const,,,,0.0
195,const,,,,0.0
196,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,0.03607539806241701
197,const,,,,0.0
198,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,0.0004254855818325309
199,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,0.0008634013416050413
200,const,,,,0.0
201,const,,,,0.0
202,const,,,,0.0
203,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,0.00042547249520312626
204,const,,,,0.0
205,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,0.0004254812196227294
206,const,,,,0.0
207,const,,,,0.0
208,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,0.0022547463315723383
209,const,,,,0.0
210,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,0.0012764305722387833
211,const,,,,0.0
212,const,,,,0.0
213,split,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,0.0008509624392454588
214,const,,,,0.0
215,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,0.00042548994404233246
216,const,,,,0.0
217,const,,,,0.0
218,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,0.00042548994404233246
219,const,,,,0.0
220,const,,,,0.0
221,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,0.00042548994404233246
222,const,,,,0.0
223,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,0.0006796063144033235
224,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,0.0006796063144033235
225,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,0.0006796063144033235
226,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,0.0008861240313507818
227,const,,,,0.0
228,const,,,,0.0
229,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,0.0006796063144033235
230,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,0.0004254812196227294
231,const,,,,0.0
232,const,,,,0.0
233,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,0.00225472321485998
234,const,,,,0.0
235,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,0.0004254855818325309
236,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,0.0008634013416050413
237,const,,,,0.0
238,const,,,,0.0
239,const,,,,0.0
240,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,0.00042547249520312626
241,const,,,,0.0
242,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,0.0004254812196227294
243,const,,,,0.0
244,const,,,,0.0
245,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,0.0009011177794749944
246,const,,,,0.0
247,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,0.00170190306744191
248,const,,,,0.0
249,ios18.gelu,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,0.001701889980812505
250,const,,,,0.0
251,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,0.001701898705232108
252,const,,,,0.0
253,const,,,,0.0
254,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,0.03607539806241701
255,const,,,,0.0
256,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,0.0004254855818325309
257,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,0.0008634013416050413
258,const,,,,0.0
259,const,,,,0.0
260,const,,,,0.0
261,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,0.00042547249520312626
262,const,,,,0.0
263,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,0.0004254812196227294
264,const,,,,0.0
265,const,,,,0.0
266,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,0.0022547463315723383
267,const,,,,0.0
268,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,0.0012764305722387833
269,const,,,,0.0
270,const,,,,0.0
271,split,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,0.0008509624392454588
272,const,,,,0.0
273,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,0.00042548994404233246
274,const,,,,0.0
275,const,,,,0.0
276,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,0.00042548994404233246
277,const,,,,0.0
278,const,,,,0.0
279,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,0.00042548994404233246
280,const,,,,0.0
281,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,0.0006796063144033235
282,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,0.0006796063144033235
283,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,0.0006796063144033235
284,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,0.0008861240313507818
285,const,,,,0.0
286,const,,,,0.0
287,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,0.0006796063144033235
288,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,0.0004254812196227294
289,const,,,,0.0
290,const,,,,0.0
291,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,0.00225472321485998
292,const,,,,0.0
293,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,0.0004254855818325309
294,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,0.0008634013416050413
295,const,,,,0.0
296,const,,,,0.0
297,const,,,,0.0
298,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,0.00042547249520312626
299,const,,,,0.0
300,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,0.0004254812196227294
301,const,,,,0.0
302,const,,,,0.0
303,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,0.0009011177794749944
304,const,,,,0.0
305,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,0.00170190306744191
306,const,,,,0.0
307,ios18.gelu,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,0.001701889980812505
308,const,,,,0.0
309,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,0.001701898705232108
310,const,,,,0.0
311,const,,,,0.0
312,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,0.03607539806241701
313,const,,,,0.0
314,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,0.0004254855818325309
315,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,0.0008634013416050413
316,const,,,,0.0
317,const,,,,0.0
318,const,,,,0.0
319,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,0.00042547249520312626
320,const,,,,0.0
321,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,0.0004254812196227294
322,const,,,,0.0
323,const,,,,0.0
324,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,0.0022547463315723383
325,const,,,,0.0
326,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,0.0012764305722387833
327,const,,,,0.0
328,const,,,,0.0
329,split,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,0.0008509624392454588
330,const,,,,0.0
331,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ca0>,0.00042548994404233246
332,const,,,,0.0
333,const,,,,0.0
334,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b20>,0.00042548994404233246
335,const,,,,0.0
336,const,,,,0.0
337,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x16a264be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x16a264ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x16a264b80>,0.00042548994404233246
338,const,,,,0.0
