op_index,op_type,op_name,preferred_devices,supported_devices,estimated_cost
224,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cc70>,4.002507614945305e-06
225,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.001536632595964669
226,const,,,,0.0
227,const,,,,0.0
228,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,4.002507614945305e-06
229,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,5.990800687038213e-06
230,const,,,,0.0
231,const,,,,0.0
232,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.0005845691786599532
233,const,,,,0.0
234,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cc70>,5.99858094767073e-06
235,ios18.add,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,1.591290633843493e-05
236,const,,,,0.0
237,const,,,,0.0
238,const,,,,0.0
239,ios18.layer_norm,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,5.975240165773178e-06
240,const,,,,0.0
241,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd90>,5.990800687038213e-06
242,const,,,,0.0
243,const,,,,0.0
244,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cc70>,0.0005857101725024905
245,const,,,,0.0
246,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,2.3924301444990267e-05
247,const,,,,0.0
248,ios18.gelu,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd60>,2.3900960663092713e-05
249,const,,,,0.0
250,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,2.3916521184357745e-05
251,const,,,,0.0
252,const,,,,0.0
253,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.009347401889346565
254,const,,,,0.0
255,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd90>,5.99858094767073e-06
256,ios18.add,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,1.591290633843493e-05
257,const,,,,0.0
258,const,,,,0.0
259,const,,,,0.0
260,ios18.layer_norm,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,5.975240165773178e-06
261,const,,,,0.0
262,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,5.990800687038213e-06
263,const,,,,0.0
264,const,,,,0.0
265,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd90>,0.0005853298412216447
266,const,,,,0.0
267,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cc70>,1.7949061279217087e-05
268,const,,,,0.0
269,const,,,,0.0
270,split,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd60>,1.1981601374076426e-05
271,const,,,,0.0
272,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,6.006361208303248e-06
273,const,,,,0.0
274,const,,,,0.0
275,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,6.006361208303248e-06
276,const,,,,0.0
277,const,,,,0.0
278,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,6.006361208303248e-06
279,const,,,,0.0
280,const,,,,0.0
281,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd90>,4.002507614945305e-06
282,ios18.concat,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.0027921845674342667
283,const,,,,0.0
284,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,4.002507614945305e-06
285,ios18.concat,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,0.0027921845674342667
286,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd60>,4.002507614945305e-06
287,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.001536632595964669
288,const,,,,0.0
289,const,,,,0.0
290,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,4.002507614945305e-06
291,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,5.990800687038213e-06
292,const,,,,0.0
293,const,,,,0.0
294,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.0005845691786599532
295,const,,,,0.0
296,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd60>,5.99858094767073e-06
297,ios18.add,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,1.591290633843493e-05
298,const,,,,0.0
299,const,,,,0.0
300,const,,,,0.0
301,ios18.layer_norm,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,5.975240165773178e-06
302,const,,,,0.0
303,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd90>,5.990800687038213e-06
304,const,,,,0.0
305,const,,,,0.0
306,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd60>,0.0005857101725024905
307,const,,,,0.0
308,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,2.3924301444990267e-05
309,const,,,,0.0
310,ios18.gelu,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cc70>,2.3900960663092713e-05
311,const,,,,0.0
312,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,2.3916521184357745e-05
313,const,,,,0.0
314,const,,,,0.0
315,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.009347401889346565
316,const,,,,0.0
317,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd90>,5.99858094767073e-06
318,ios18.add,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,1.591290633843493e-05
319,const,,,,0.0
320,const,,,,0.0
321,const,,,,0.0
322,ios18.layer_norm,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,5.975240165773178e-06
323,const,,,,0.0
324,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,5.990800687038213e-06
325,const,,,,0.0
326,const,,,,0.0
327,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd90>,0.0005853298412216447
328,const,,,,0.0
329,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd60>,1.7949061279217087e-05
330,const,,,,0.0
331,const,,,,0.0
332,split,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cc70>,1.1981601374076426e-05
333,const,,,,0.0
334,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,6.006361208303248e-06
335,const,,,,0.0
336,const,,,,0.0
337,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,6.006361208303248e-06
338,const,,,,0.0
339,const,,,,0.0
340,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,6.006361208303248e-06
341,const,,,,0.0
342,const,,,,0.0
343,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd90>,4.002507614945305e-06
344,ios18.concat,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.0027921845674342667
345,const,,,,0.0
346,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,4.002507614945305e-06
347,ios18.concat,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,0.0027921845674342667
348,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cc70>,4.002507614945305e-06
349,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.001536632595964669
350,const,,,,0.0
351,const,,,,0.0
352,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,4.002507614945305e-06
353,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,5.990800687038213e-06
354,const,,,,0.0
355,const,,,,0.0
356,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.0005845691786599532
357,const,,,,0.0
358,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cc70>,5.99858094767073e-06
359,ios18.add,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,1.591290633843493e-05
360,const,,,,0.0
361,const,,,,0.0
362,const,,,,0.0
363,ios18.layer_norm,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,5.975240165773178e-06
364,const,,,,0.0
365,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd90>,5.990800687038213e-06
366,const,,,,0.0
367,const,,,,0.0
368,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cc70>,0.0005857101725024905
369,const,,,,0.0
370,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,2.3924301444990267e-05
371,const,,,,0.0
372,ios18.gelu,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd60>,2.3900960663092713e-05
373,const,,,,0.0
374,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,2.3916521184357745e-05
375,const,,,,0.0
376,const,,,,0.0
377,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.009347401889346565
378,const,,,,0.0
379,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd90>,5.99858094767073e-06
380,ios18.add,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,1.591290633843493e-05
381,const,,,,0.0
382,const,,,,0.0
383,const,,,,0.0
384,ios18.layer_norm,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,5.975240165773178e-06
385,const,,,,0.0
386,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,5.990800687038213e-06
387,const,,,,0.0
388,const,,,,0.0
