op_index,op_type,op_name,preferred_devices,supported_devices,estimated_cost
175,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,0.001875534305334652
176,const,,,,0.0
177,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,0.0008855747618358011
178,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,0.0017970692030596718
179,const,,,,0.0
180,const,,,,0.0
181,const,,,,0.0
182,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,0.0008855713803468426
183,const,,,,0.0
184,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,0.000885573634672815
185,const,,,,0.0
186,const,,,,0.0
187,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,0.001875537886127036
188,const,,,,0.0
189,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,0.003542288902876329
190,const,,,,0.0
191,ios18.gelu,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,0.0035422855213873704
192,const,,,,0.0
193,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,0.0035422877757133433
194,const,,,,0.0
195,const,,,,0.0
196,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,0.030008530981392504
197,const,,,,0.0
198,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,0.0008855747618358011
199,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,0.0017970692030596718
200,const,,,,0.0
201,const,,,,0.0
202,const,,,,0.0
203,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,0.0008855713803468426
204,const,,,,0.0
205,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,0.000885573634672815
206,const,,,,0.0
207,const,,,,0.0
208,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,0.0018755366925295746
209,const,,,,0.0
210,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,0.002656717522529486
211,const,,,,0.0
212,const,,,,0.0
213,split,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,0.00177114726934563
214,const,,,,0.0
215,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,0.0008855758889987871
216,const,,,,0.0
217,const,,,,0.0
218,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,0.0008855758889987871
219,const,,,,0.0
220,const,,,,0.0
221,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,0.0008855758889987871
222,const,,,,0.0
223,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,0.0014144704815562794
224,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,0.0014144704815562794
225,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,0.0014144704815562794
226,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,0.0023609471370575003
227,const,,,,0.0
228,const,,,,0.0
229,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,0.0014144704815562794
230,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,0.000885573634672815
231,const,,,,0.0
232,const,,,,0.0
233,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,0.001875534305334652
234,const,,,,0.0
235,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,0.0008855747618358011
236,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,0.0017970692030596718
237,const,,,,0.0
238,const,,,,0.0
239,const,,,,0.0
240,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,0.0008855713803468426
241,const,,,,0.0
242,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,0.000885573634672815
243,const,,,,0.0
244,const,,,,0.0
245,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,0.001875537886127036
246,const,,,,0.0
247,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,0.003542288902876329
248,const,,,,0.0
249,ios18.gelu,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,0.0035422855213873704
250,const,,,,0.0
251,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,0.0035422877757133433
252,const,,,,0.0
253,const,,,,0.0
254,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,0.030008530981392504
255,const,,,,0.0
256,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,0.0008855747618358011
257,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,0.0017970692030596718
258,const,,,,0.0
259,const,,,,0.0
260,const,,,,0.0
261,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,0.0008855713803468426
262,const,,,,0.0
263,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,0.000885573634672815
264,const,,,,0.0
265,const,,,,0.0
266,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,0.0018755366925295746
267,const,,,,0.0
268,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,0.002656717522529486
269,const,,,,0.0
270,const,,,,0.0
271,split,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,0.00177114726934563
272,const,,,,0.0
273,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,0.0008855758889987871
274,const,,,,0.0
275,const,,,,0.0
276,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,0.0008855758889987871
277,const,,,,0.0
278,const,,,,0.0
279,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,0.0008855758889987871
280,const,,,,0.0
281,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,0.0014144704815562794
282,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,0.0014144704815562794
283,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,0.0014144704815562794
284,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,0.0023609471370575003
285,const,,,,0.0
286,const,,,,0.0
287,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,0.0014144704815562794
288,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,0.000885573634672815
289,const,,,,0.0
290,const,,,,0.0
291,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,0.001875534305334652
292,const,,,,0.0
293,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,0.0008855747618358011
294,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,0.0017970692030596718
295,const,,,,0.0
296,const,,,,0.0
297,const,,,,0.0
298,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,0.0008855713803468426
299,const,,,,0.0
300,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,0.000885573634672815
301,const,,,,0.0
302,const,,,,0.0
303,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,0.001875537886127036
304,const,,,,0.0
305,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,0.003542288902876329
306,const,,,,0.0
307,ios18.gelu,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,0.0035422855213873704
308,const,,,,0.0
309,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,0.0035422877757133433
310,const,,,,0.0
311,const,,,,0.0
312,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,0.030008530981392504
313,const,,,,0.0
314,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,0.0008855747618358011
315,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,0.0017970692030596718
316,const,,,,0.0
317,const,,,,0.0
318,const,,,,0.0
319,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,0.0008855713803468426
320,const,,,,0.0
321,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,0.000885573634672815
322,const,,,,0.0
323,const,,,,0.0
324,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,0.0018755366925295746
325,const,,,,0.0
326,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,0.002656717522529486
327,const,,,,0.0
328,const,,,,0.0
329,split,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,0.00177114726934563
330,const,,,,0.0
331,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,0.0008855758889987871
332,const,,,,0.0
333,const,,,,0.0
334,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,0.0008855758889987871
335,const,,,,0.0
336,const,,,,0.0
337,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,0.0008855758889987871
338,const,,,,0.0
339,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,0.0014144704815562794
340,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,0.0014144704815562794
341,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,0.0014144704815562794
342,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x126194be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x126194ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x126194b80>,0.0023609471370575003
343,const,,,,0.0
344,const,,,,0.0
